"vx","vy","Points:0","Points:1","Points:2"
-1.1478826141e+02,9.4890972900e+02,-2.7671503125e+05,-9.3790006250e+05,0.0000000000e+00
-1.1456587982e+02,9.4944348145e+02,-2.7670903125e+05,-9.3794968750e+05,0.0000000000e+00
-1.1434337616e+02,9.4997436523e+02,-2.7670306250e+05,-9.3799931250e+05,0.0000000000e+00
-1.1422742462e+02,9.5040020752e+02,-2.7669709375e+05,-9.3804900000e+05,0.0000000000e+00
-1.1411230469e+02,9.5082391357e+02,-2.7669112500e+05,-9.3809862500e+05,0.0000000000e+00
-1.1399655914e+02,9.5124682617e+02,-2.7668515625e+05,-9.3814825000e+05,0.0000000000e+00
-1.1388018799e+02,9.5166906738e+02,-2.7667921875e+05,-9.3819793750e+05,0.0000000000e+00
-1.1376319885e+02,9.5209051514e+02,-2.7667328125e+05,-9.3824756250e+05,0.0000000000e+00
-1.1364559174e+02,9.5251116943e+02,-2.7666734375e+05,-9.3829718750e+05,0.0000000000e+00
-1.1352735901e+02,9.5293115234e+02,-2.7666143750e+05,-9.3834687500e+05,0.0000000000e+00
-1.1340850830e+02,9.5335034180e+02,-2.7665553125e+05,-9.3839650000e+05,0.0000000000e+00
-1.1328904724e+02,9.5376885986e+02,-2.7664962500e+05,-9.3844612500e+05,0.0000000000e+00
-1.1316896820e+02,9.5418658447e+02,-2.7664371875e+05,-9.3849581250e+05,0.0000000000e+00
-1.1298387146e+02,9.5470666504e+02,-2.7663784375e+05,-9.3854543750e+05,0.0000000000e+00
-1.1279146576e+02,9.5523242188e+02,-2.7663196875e+05,-9.3859512500e+05,0.0000000000e+00
-1.1259765625e+02,9.5575415039e+02,-2.7662612500e+05,-9.3864475000e+05,0.0000000000e+00
-1.1240245819e+02,9.5627203369e+02,-2.7662028125e+05,-9.3869443750e+05,0.0000000000e+00
-1.1220586395e+02,9.5678588867e+02,-2.7661443750e+05,-9.3874406250e+05,0.0000000000e+00
-1.1200788116e+02,9.5729589844e+02,-2.7660862500e+05,-9.3879375000e+05,0.0000000000e+00
-1.1180851746e+02,9.5780194092e+02,-2.7660281250e+05,-9.3884337500e+05,0.0000000000e+00
-1.1160778046e+02,9.5830407715e+02,-2.7659703125e+05,-9.3889306250e+05,0.0000000000e+00
-1.1140567780e+02,9.5880236816e+02,-2.7659125000e+05,-9.3894275000e+05,0.0000000000e+00
-1.1120220184e+02,9.5929675293e+02,-2.7658550000e+05,-9.3899237500e+05,0.0000000000e+00
-1.1102442932e+02,9.5977099609e+02,-2.7657975000e+05,-9.3904206250e+05,0.0000000000e+00
-1.1085209656e+02,9.6024182129e+02,-2.7657400000e+05,-9.3909175000e+05,0.0000000000e+00
-1.1068047333e+02,9.6071258545e+02,-2.7656828125e+05,-9.3914143750e+05,0.0000000000e+00
-1.1050955200e+02,9.6118328857e+02,-2.7656256250e+05,-9.3919106250e+05,0.0000000000e+00
-1.1033934021e+02,9.6165386963e+02,-2.7655684375e+05,-9.3924075000e+05,0.0000000000e+00
-1.1016982269e+02,9.6212438965e+02,-2.7655115625e+05,-9.3929043750e+05,0.0000000000e+00
-1.1000100708e+02,9.6259484863e+02,-2.7654546875e+05,-9.3934012500e+05,0.0000000000e+00
-1.0983288574e+02,9.6306518555e+02,-2.7653981250e+05,-9.3938981250e+05,0.0000000000e+00
-1.0966545868e+02,9.6353546143e+02,-2.7653415625e+05,-9.3943943750e+05,0.0000000000e+00
-1.0949871826e+02,9.6400561523e+02,-2.7652850000e+05,-9.3948912500e+05,0.0000000000e+00
-1.0931291199e+02,9.6451318359e+02,-2.7652284375e+05,-9.3953881250e+05,0.0000000000e+00
-1.0912286377e+02,9.6503289795e+02,-2.7651721875e+05,-9.3958850000e+05,0.0000000000e+00
-1.0893417358e+02,9.6555462646e+02,-2.7651162500e+05,-9.3963818750e+05,0.0000000000e+00
-1.0874683380e+02,9.6607830811e+02,-2.7650603125e+05,-9.3968787500e+05,0.0000000000e+00
-1.0856084442e+02,9.6660394287e+02,-2.7650043750e+05,-9.3973756250e+05,0.0000000000e+00
-1.0837133789e+02,9.6712615967e+02,-2.7649487500e+05,-9.3978725000e+05,0.0000000000e+00
-1.0818090057e+02,9.6764971924e+02,-2.7648931250e+05,-9.3983693750e+05,0.0000000000e+00
-1.0798989105e+02,9.6817486572e+02,-2.7648375000e+05,-9.3988662500e+05,0.0000000000e+00
-1.0779830170e+02,9.6870178223e+02,-2.7647821875e+05,-9.3993631250e+05,0.0000000000e+00
-1.0760613251e+02,9.6923034668e+02,-2.7647268750e+05,-9.3998600000e+05,0.0000000000e+00
-1.0737001038e+02,9.6993890381e+02,-2.7646718750e+05,-9.4003568750e+05,0.0000000000e+00
-1.0711742401e+02,9.7071716309e+02,-2.7646168750e+05,-9.4008543750e+05,0.0000000000e+00
-1.0686555481e+02,9.7149505615e+02,-2.7645621875e+05,-9.4013512500e+05,0.0000000000e+00
-1.0661438751e+02,9.7227252197e+02,-2.7645075000e+05,-9.4018481250e+05,0.0000000000e+00
-1.0636391449e+02,9.7304962158e+02,-2.7644531250e+05,-9.4023450000e+05,0.0000000000e+00
-1.0611415100e+02,9.7382635498e+02,-2.7643987500e+05,-9.4028418750e+05,0.0000000000e+00
-1.0586507416e+02,9.7460272217e+02,-2.7643446875e+05,-9.4033393750e+05,0.0000000000e+00
-1.0561669159e+02,9.7537872314e+02,-2.7642909375e+05,-9.4038362500e+05,0.0000000000e+00
-1.0536900330e+02,9.7615435791e+02,-2.7642371875e+05,-9.4043331250e+05,0.0000000000e+00
-1.0512199402e+02,9.7692956543e+02,-2.7641834375e+05,-9.4048306250e+05,0.0000000000e+00
-1.0487402344e+02,9.7756646729e+02,-2.7641303125e+05,-9.4053275000e+05,0.0000000000e+00
-1.0462600708e+02,9.7813195801e+02,-2.7640768750e+05,-9.4058250000e+05,0.0000000000e+00
-1.0437882233e+02,9.7869757080e+02,-2.7640237500e+05,-9.4063218750e+05,0.0000000000e+00
-1.0413246918e+02,9.7926318359e+02,-2.7639709375e+05,-9.4068193750e+05,0.0000000000e+00
-1.0388693237e+02,9.7982885742e+02,-2.7639181250e+05,-9.4073162500e+05,0.0000000000e+00
-1.0364221954e+02,9.8039459229e+02,-2.7638653125e+05,-9.4078137500e+05,0.0000000000e+00
-1.0339833069e+02,9.8096038818e+02,-2.7638128125e+05,-9.4083106250e+05,0.0000000000e+00
-1.0315525055e+02,9.8152624512e+02,-2.7637606250e+05,-9.4088081250e+05,0.0000000000e+00
-1.0291297913e+02,9.8209210205e+02,-2.7637084375e+05,-9.4093056250e+05,0.0000000000e+00
-1.0267151642e+02,9.8265802002e+02,-2.7636562500e+05,-9.4098025000e+05,0.0000000000e+00
-1.0246350861e+02,9.8309893799e+02,-2.7636043750e+05,-9.4103000000e+05,0.0000000000e+00
-1.0227661133e+02,9.8345373535e+02,-2.7635528125e+05,-9.4107975000e+05,0.0000000000e+00
-1.0208907318e+02,9.8380377197e+02,-2.7635009375e+05,-9.4112943750e+05,0.0000000000e+00
-1.0190088654e+02,9.8414904785e+02,-2.7634493750e+05,-9.4117918750e+05,0.0000000000e+00
-1.0171205902e+02,9.8448962402e+02,-2.7633981250e+05,-9.4122893750e+05,0.0000000000e+00
-1.0152259064e+02,9.8482543945e+02,-2.7633468750e+05,-9.4127868750e+05,0.0000000000e+00
-1.0133248901e+02,9.8515661621e+02,-2.7632956250e+05,-9.4132837500e+05,0.0000000000e+00
-1.0114174652e+02,9.8548309326e+02,-2.7632443750e+05,-9.4137812500e+05,0.0000000000e+00
-1.0095036316e+02,9.8580493164e+02,-2.7631934375e+05,-9.4142787500e+05,0.0000000000e+00
-1.0075835419e+02,9.8612207031e+02,-2.7631425000e+05,-9.4147762500e+05,0.0000000000e+00
-1.0055694580e+02,9.8639349365e+02,-2.7630918750e+05,-9.4152737500e+05,0.0000000000e+00
-1.0034760284e+02,9.8662951660e+02,-2.7630412500e+05,-9.4157712500e+05,0.0000000000e+00
-1.0013748169e+02,9.8686456299e+02,-2.7629906250e+05,-9.4162687500e+05,0.0000000000e+00
-9.9926582336e+01,9.8709869385e+02,-2.7629403125e+05,-9.4167662500e+05,0.0000000000e+00
-9.9714897156e+01,9.8733184814e+02,-2.7628900000e+05,-9.4172631250e+05,0.0000000000e+00
-9.9502449036e+01,9.8756402588e+02,-2.7628396875e+05,-9.4177606250e+05,0.0000000000e+00
-9.9289222717e+01,9.8779528809e+02,-2.7627896875e+05,-9.4182581250e+05,0.0000000000e+00
-9.9075225830e+01,9.8802557373e+02,-2.7627396875e+05,-9.4187556250e+05,0.0000000000e+00
-9.8860466003e+01,9.8825494385e+02,-2.7626896875e+05,-9.4192531250e+05,0.0000000000e+00
-9.8644935608e+01,9.8848333740e+02,-2.7626400000e+05,-9.4197506250e+05,0.0000000000e+00
-9.8407905579e+01,9.8871081543e+02,-2.7625906250e+05,-9.4202481250e+05,0.0000000000e+00
-9.8149787903e+01,9.8893597412e+02,-2.7625409375e+05,-9.4207462500e+05,0.0000000000e+00
-9.7891548157e+01,9.8915850830e+02,-2.7624918750e+05,-9.4212437500e+05,0.0000000000e+00
-9.7633186340e+01,9.8937835693e+02,-2.7624425000e+05,-9.4217412500e+05,0.0000000000e+00
-9.7374702454e+01,9.8959552002e+02,-2.7623934375e+05,-9.4222387500e+05,0.0000000000e+00
-9.7116104126e+01,9.8981005859e+02,-2.7623446875e+05,-9.4227362500e+05,0.0000000000e+00
-9.6857383728e+01,9.9002197266e+02,-2.7622959375e+05,-9.4232337500e+05,0.0000000000e+00
-9.6598548889e+01,9.9023126221e+02,-2.7622471875e+05,-9.4237318750e+05,0.0000000000e+00
-9.6339591980e+01,9.9043792725e+02,-2.7621987500e+05,-9.4242293750e+05,0.0000000000e+00
-9.6080520630e+01,9.9064196777e+02,-2.7621506250e+05,-9.4247268750e+05,0.0000000000e+00
-9.5837051392e+01,9.9080023193e+02,-2.7621021875e+05,-9.4252243750e+05,0.0000000000e+00
-9.5613601685e+01,9.9090673828e+02,-2.7620543750e+05,-9.4257225000e+05,0.0000000000e+00
-9.5391418457e+01,9.9101525879e+02,-2.7620062500e+05,-9.4262200000e+05,0.0000000000e+00
-9.5170494080e+01,9.9112579346e+02,-2.7619584375e+05,-9.4267175000e+05,0.0000000000e+00
-9.4950836182e+01,9.9123828125e+02,-2.7619106250e+05,-9.4272156250e+05,0.0000000000e+00
-9.4732437134e+01,9.9135272217e+02,-2.7618631250e+05,-9.4277131250e+05,0.0000000000e+00
-9.4515289307e+01,9.9146917725e+02,-2.7618156250e+05,-9.4282106250e+05,0.0000000000e+00
-9.4299392700e+01,9.9158764648e+02,-2.7617681250e+05,-9.4287087500e+05,0.0000000000e+00
-9.4084732056e+01,9.9170800781e+02,-2.7617209375e+05,-9.4292062500e+05,0.0000000000e+00
-9.3871315002e+01,9.9183032227e+02,-2.7616737500e+05,-9.4297043750e+05,0.0000000000e+00
-9.3740653992e+01,9.9212207031e+02,-2.7616265625e+05,-9.4302018750e+05,0.0000000000e+00
-9.3728576660e+01,9.9265863037e+02,-2.7615796875e+05,-9.4306993750e+05,0.0000000000e+00
-9.3714698792e+01,9.9319348145e+02,-2.7615325000e+05,-9.4311975000e+05,0.0000000000e+00
-9.3699020386e+01,9.9372662354e+02,-2.7614856250e+05,-9.4316950000e+05,0.0000000000e+00
-9.3681541443e+01,9.9425805664e+02,-2.7614387500e+05,-9.4321931250e+05,0.0000000000e+00
-9.3662261963e+01,9.9478784180e+02,-2.7613918750e+05,-9.4326906250e+05,0.0000000000e+00
-9.3641181946e+01,9.9531585693e+02,-2.7613450000e+05,-9.4331887500e+05,0.0000000000e+00
-9.3618316650e+01,9.9584222412e+02,-2.7612981250e+05,-9.4336862500e+05,0.0000000000e+00
-9.3593650818e+01,9.9636688232e+02,-2.7612515625e+05,-9.4341843750e+05,0.0000000000e+00
-9.3567199707e+01,9.9688983154e+02,-2.7612046875e+05,-9.4346818750e+05,0.0000000000e+00
-9.3551620483e+01,9.9739453125e+02,-2.7611581250e+05,-9.4351800000e+05,0.0000000000e+00
-9.3558952332e+01,9.9787103271e+02,-2.7611112500e+05,-9.4356775000e+05,0.0000000000e+00
-9.3567871094e+01,9.9835003662e+02,-2.7610646875e+05,-9.4361756250e+05,0.0000000000e+00
-9.3578392029e+01,9.9883148193e+02,-2.7610181250e+05,-9.4366731250e+05,0.0000000000e+00
-9.3590499878e+01,9.9931536865e+02,-2.7609712500e+05,-9.4371712500e+05,0.0000000000e+00
-9.3604194641e+01,9.9980169678e+02,-2.7609246875e+05,-9.4376687500e+05,0.0000000000e+00
-9.3619483948e+01,1.0002905273e+03,-2.7608781250e+05,-9.4381668750e+05,0.0000000000e+00
-9.3636367798e+01,1.0007817993e+03,-2.7608315625e+05,-9.4386643750e+05,0.0000000000e+00
-9.3654830933e+01,1.0012755127e+03,-2.7607850000e+05,-9.4391625000e+05,0.0000000000e+00
-9.3674888611e+01,1.0017717285e+03,-2.7607384375e+05,-9.4396600000e+05,0.0000000000e+00
-9.3649734497e+01,1.0021457520e+03,-2.7606918750e+05,-9.4401581250e+05,0.0000000000e+00
-9.3523986816e+01,1.0022518311e+03,-2.7606453125e+05,-9.4406556250e+05,0.0000000000e+00
-9.3397377014e+01,1.0023560791e+03,-2.7605990625e+05,-9.4411537500e+05,0.0000000000e+00
-9.3269897461e+01,1.0024586182e+03,-2.7605525000e+05,-9.4416518750e+05,0.0000000000e+00
-9.3141555786e+01,1.0025593872e+03,-2.7605062500e+05,-9.4421493750e+05,0.0000000000e+00
-9.3012344360e+01,1.0026583862e+03,-2.7604600000e+05,-9.4426475000e+05,0.0000000000e+00
-9.2882286072e+01,1.0027556763e+03,-2.7604140625e+05,-9.4431450000e+05,0.0000000000e+00
-9.2751365662e+01,1.0028511963e+03,-2.7603678125e+05,-9.4436431250e+05,0.0000000000e+00
-9.2619590759e+01,1.0029449463e+03,-2.7603218750e+05,-9.4441406250e+05,0.0000000000e+00
-9.2486961365e+01,1.0030369873e+03,-2.7602759375e+05,-9.4446387500e+05,0.0000000000e+00
-9.2317176819e+01,1.0031400757e+03,-2.7602300000e+05,-9.4451368750e+05,0.0000000000e+00
-9.2050888062e+01,1.0032780762e+03,-2.7601843750e+05,-9.4456343750e+05,0.0000000000e+00
-9.1784141541e+01,1.0034189453e+03,-2.7601387500e+05,-9.4461325000e+05,0.0000000000e+00
-9.1516921997e+01,1.0035626831e+03,-2.7600931250e+05,-9.4466306250e+05,0.0000000000e+00
-9.1249252319e+01,1.0037092896e+03,-2.7600478125e+05,-9.4471281250e+05,0.0000000000e+00
-9.0981124878e+01,1.0038587646e+03,-2.7600028125e+05,-9.4476262500e+05,0.0000000000e+00
-9.0719825745e+01,1.0040852051e+03,-2.7599575000e+05,-9.4481243750e+05,0.0000000000e+00
-9.0460655212e+01,1.0043378296e+03,-2.7599128125e+05,-9.4486225000e+05,0.0000000000e+00
-9.0203208923e+01,1.0046123657e+03,-2.7598678125e+05,-9.4491200000e+05,0.0000000000e+00
-8.9947486877e+01,1.0049088135e+03,-2.7598231250e+05,-9.4496181250e+05,0.0000000000e+00
-8.9757392883e+01,1.0055783691e+03,-2.7597787500e+05,-9.4501162500e+05,0.0000000000e+00
-8.9777359009e+01,1.0073966675e+03,-2.7597343750e+05,-9.4506143750e+05,0.0000000000e+00
-8.9796699524e+01,1.0091937256e+03,-2.7596900000e+05,-9.4511125000e+05,0.0000000000e+00
-8.9815414429e+01,1.0109696655e+03,-2.7596456250e+05,-9.4516106250e+05,0.0000000000e+00
-8.9833511353e+01,1.0127244873e+03,-2.7596015625e+05,-9.4521081250e+05,0.0000000000e+00
-8.9850982666e+01,1.0144583130e+03,-2.7595575000e+05,-9.4526062500e+05,0.0000000000e+00
-8.9867835999e+01,1.0161712036e+03,-2.7595131250e+05,-9.4531043750e+05,0.0000000000e+00
-8.9884071350e+01,1.0178630981e+03,-2.7594693750e+05,-9.4536025000e+05,0.0000000000e+00
-8.9899688721e+01,1.0195341187e+03,-2.7594253125e+05,-9.4541006250e+05,0.0000000000e+00
-8.9914688110e+01,1.0211842651e+03,-2.7593815625e+05,-9.4545987500e+05,0.0000000000e+00
-8.9923789978e+01,1.0226035767e+03,-2.7593375000e+05,-9.4550968750e+05,0.0000000000e+00
-8.9911300659e+01,1.0231540527e+03,-2.7592937500e+05,-9.4555950000e+05,0.0000000000e+00
-8.9899688721e+01,1.0237219849e+03,-2.7592500000e+05,-9.4560931250e+05,0.0000000000e+00
-8.9888969421e+01,1.0243072510e+03,-2.7592062500e+05,-9.4565912500e+05,0.0000000000e+00
-8.9879127502e+01,1.0249099121e+03,-2.7591625000e+05,-9.4570893750e+05,0.0000000000e+00
-8.9870170593e+01,1.0255300293e+03,-2.7591190625e+05,-9.4575875000e+05,0.0000000000e+00
-8.9862091064e+01,1.0261673584e+03,-2.7590753125e+05,-9.4580850000e+05,0.0000000000e+00
-8.9854896545e+01,1.0268220215e+03,-2.7590318750e+05,-9.4585831250e+05,0.0000000000e+00
-8.9848587036e+01,1.0274940186e+03,-2.7589881250e+05,-9.4590812500e+05,0.0000000000e+00
-8.9843147278e+01,1.0281833496e+03,-2.7589446875e+05,-9.4595793750e+05,0.0000000000e+00
-8.9842681885e+01,1.0292313232e+03,-2.7589012500e+05,-9.4600775000e+05,0.0000000000e+00
-8.9865333557e+01,1.0321250000e+03,-2.7588578125e+05,-9.4605756250e+05,0.0000000000e+00
-8.9889083862e+01,1.0350043945e+03,-2.7588143750e+05,-9.4610737500e+05,0.0000000000e+00
-8.9913925171e+01,1.0378697510e+03,-2.7587712500e+05,-9.4615718750e+05,0.0000000000e+00
-8.9939857483e+01,1.0407208252e+03,-2.7587281250e+05,-9.4620700000e+05,0.0000000000e+00
-8.9966873169e+01,1.0435578613e+03,-2.7586850000e+05,-9.4625681250e+05,0.0000000000e+00
-8.9994964600e+01,1.0463809814e+03,-2.7586421875e+05,-9.4630662500e+05,0.0000000000e+00
-9.0024124146e+01,1.0491900635e+03,-2.7585993750e+05,-9.4635643750e+05,0.0000000000e+00
-9.0054367065e+01,1.0519852295e+03,-2.7585565625e+05,-9.4640631250e+05,0.0000000000e+00
-9.0085670471e+01,1.0547664795e+03,-2.7585140625e+05,-9.4645612500e+05,0.0000000000e+00
-9.0062370300e+01,1.0574638672e+03,-2.7584715625e+05,-9.4650593750e+05,0.0000000000e+00
-8.9626991272e+01,1.0596375732e+03,-2.7584293750e+05,-9.4655575000e+05,0.0000000000e+00
-8.9191780090e+01,1.0618135986e+03,-2.7583871875e+05,-9.4660556250e+05,0.0000000000e+00
-8.8756736755e+01,1.0639916992e+03,-2.7583456250e+05,-9.4665537500e+05,0.0000000000e+00
-8.8321853638e+01,1.0661719971e+03,-2.7583040625e+05,-9.4670525000e+05,0.0000000000e+00
-8.7887130737e+01,1.0683543701e+03,-2.7582631250e+05,-9.4675506250e+05,0.0000000000e+00
-8.7452568054e+01,1.0705388184e+03,-2.7582221875e+05,-9.4680487500e+05,0.0000000000e+00
-8.7018165588e+01,1.0727254639e+03,-2.7581815625e+05,-9.4685468750e+05,0.0000000000e+00
-8.6583915710e+01,1.0749140625e+03,-2.7581412500e+05,-9.4690456250e+05,0.0000000000e+00
-8.6149826050e+01,1.0771048584e+03,-2.7581012500e+05,-9.4695437500e+05,0.0000000000e+00
-8.5770835876e+01,1.0793519287e+03,-2.7580615625e+05,-9.4700425000e+05,0.0000000000e+00
-8.5980110168e+01,1.0821807861e+03,-2.7580218750e+05,-9.4705406250e+05,0.0000000000e+00
-8.6183578491e+01,1.0850006104e+03,-2.7579825000e+05,-9.4710393750e+05,0.0000000000e+00
-8.6381256104e+01,1.0878114014e+03,-2.7579428125e+05,-9.4715375000e+05,0.0000000000e+00
-8.6573127747e+01,1.0906130371e+03,-2.7579031250e+05,-9.4720362500e+05,0.0000000000e+00
-8.6759208679e+01,1.0934056396e+03,-2.7578637500e+05,-9.4725343750e+05,0.0000000000e+00
-8.6939498901e+01,1.0961893311e+03,-2.7578240625e+05,-9.4730331250e+05,0.0000000000e+00
-8.7114006042e+01,1.0989638672e+03,-2.7577846875e+05,-9.4735312500e+05,0.0000000000e+00
-8.7282737732e+01,1.1017293701e+03,-2.7577450000e+05,-9.4740300000e+05,0.0000000000e+00
-8.7445693970e+01,1.1044858398e+03,-2.7577056250e+05,-9.4745281250e+05,0.0000000000e+00
-8.7573249817e+01,1.1071514893e+03,-2.7576662500e+05,-9.4750268750e+05,0.0000000000e+00
-8.7179039001e+01,1.1083713379e+03,-2.7576268750e+05,-9.4755250000e+05,0.0000000000e+00
-8.6792900085e+01,1.1096021729e+03,-2.7575878125e+05,-9.4760237500e+05,0.0000000000e+00
-8.6414749146e+01,1.1108438721e+03,-2.7575487500e+05,-9.4765218750e+05,0.0000000000e+00
-8.6044525146e+01,1.1120964355e+03,-2.7575103125e+05,-9.4770206250e+05,0.0000000000e+00
-8.5682167053e+01,1.1133596191e+03,-2.7574718750e+05,-9.4775193750e+05,0.0000000000e+00
-8.5327606201e+01,1.1146334229e+03,-2.7574334375e+05,-9.4780175000e+05,0.0000000000e+00
-8.4980789185e+01,1.1159177246e+03,-2.7573953125e+05,-9.4785162500e+05,0.0000000000e+00
-8.4641654968e+01,1.1172125244e+03,-2.7573575000e+05,-9.4790150000e+05,0.0000000000e+00
-8.4310142517e+01,1.1185177002e+03,-2.7573200000e+05,-9.4795131250e+05,0.0000000000e+00
-8.3975433350e+01,1.1198149414e+03,-2.7572825000e+05,-9.4800118750e+05,0.0000000000e+00
-8.3203109741e+01,1.1203714600e+03,-2.7572453125e+05,-9.4805106250e+05,0.0000000000e+00
-8.2423637390e+01,1.1209196777e+03,-2.7572084375e+05,-9.4810093750e+05,0.0000000000e+00
-8.1637123108e+01,1.1214595947e+03,-2.7571718750e+05,-9.4815081250e+05,0.0000000000e+00
-8.0843673706e+01,1.1219915771e+03,-2.7571356250e+05,-9.4820068750e+05,0.0000000000e+00
-8.0043388367e+01,1.1225155029e+03,-2.7571000000e+05,-9.4825050000e+05,0.0000000000e+00
-7.9236373901e+01,1.1230316162e+03,-2.7570646875e+05,-9.4830037500e+05,0.0000000000e+00
-7.8422729492e+01,1.1235399170e+03,-2.7570296875e+05,-9.4835031250e+05,0.0000000000e+00
-7.7602577209e+01,1.1240407715e+03,-2.7569950000e+05,-9.4840018750e+05,0.0000000000e+00
-7.6776008606e+01,1.1245340576e+03,-2.7569606250e+05,-9.4845006250e+05,0.0000000000e+00
-7.5943145752e+01,1.1250201416e+03,-2.7569268750e+05,-9.4849993750e+05,0.0000000000e+00
-7.6272697449e+01,1.1264062500e+03,-2.7568931250e+05,-9.4854981250e+05,0.0000000000e+00
-7.6614646912e+01,1.1278062744e+03,-2.7568593750e+05,-9.4859968750e+05,0.0000000000e+00
-7.6967391968e+01,1.1292186279e+03,-2.7568253125e+05,-9.4864956250e+05,0.0000000000e+00
-7.7330986023e+01,1.1306437988e+03,-2.7567912500e+05,-9.4869950000e+05,0.0000000000e+00
-7.7705482483e+01,1.1320814209e+03,-2.7567571875e+05,-9.4874937500e+05,0.0000000000e+00
-7.8090942383e+01,1.1335318604e+03,-2.7567228125e+05,-9.4879925000e+05,0.0000000000e+00
-7.8487434387e+01,1.1349951172e+03,-2.7566884375e+05,-9.4884912500e+05,0.0000000000e+00
-7.8895004272e+01,1.1364711914e+03,-2.7566537500e+05,-9.4889900000e+05,0.0000000000e+00
-7.9313728333e+01,1.1379602051e+03,-2.7566190625e+05,-9.4894887500e+05,0.0000000000e+00
-7.9743675232e+01,1.1394622803e+03,-2.7565843750e+05,-9.4899875000e+05,0.0000000000e+00
-7.9679344177e+01,1.1400598145e+03,-2.7565493750e+05,-9.4904862500e+05,0.0000000000e+00
-7.9597045898e+01,1.1406270752e+03,-2.7565146875e+05,-9.4909850000e+05,0.0000000000e+00
-7.9509521484e+01,1.1411876221e+03,-2.7564796875e+05,-9.4914837500e+05,0.0000000000e+00
-7.9416786194e+01,1.1417412109e+03,-2.7564450000e+05,-9.4919825000e+05,0.0000000000e+00
-7.9318847656e+01,1.1422878418e+03,-2.7564103125e+05,-9.4924812500e+05,0.0000000000e+00
-7.9215728760e+01,1.1428277588e+03,-2.7563759375e+05,-9.4929800000e+05,0.0000000000e+00
-7.9107421875e+01,1.1433608398e+03,-2.7563412500e+05,-9.4934793750e+05,0.0000000000e+00
-7.8993957520e+01,1.1438870850e+03,-2.7563068750e+05,-9.4939781250e+05,0.0000000000e+00
-7.8875335693e+01,1.1444064941e+03,-2.7562725000e+05,-9.4944768750e+05,0.0000000000e+00
-7.8751586914e+01,1.1449191895e+03,-2.7562381250e+05,-9.4949756250e+05,0.0000000000e+00
-7.8997436523e+01,1.1456661377e+03,-2.7562037500e+05,-9.4954743750e+05,0.0000000000e+00
-7.9265022278e+01,1.1464288330e+03,-2.7561693750e+05,-9.4959731250e+05,0.0000000000e+00
-7.9535224915e+01,1.1471948242e+03,-2.7561346875e+05,-9.4964718750e+05,0.0000000000e+00
-7.9808059692e+01,1.1479644775e+03,-2.7561000000e+05,-9.4969706250e+05,0.0000000000e+00
-8.0083526611e+01,1.1487375488e+03,-2.7560653125e+05,-9.4974693750e+05,0.0000000000e+00
-8.0361640930e+01,1.1495141602e+03,-2.7560306250e+05,-9.4979681250e+05,0.0000000000e+00
-8.0642425537e+01,1.1502943115e+03,-2.7559956250e+05,-9.4984668750e+05,0.0000000000e+00
-8.0925872803e+01,1.1510780029e+03,-2.7559606250e+05,-9.4989656250e+05,0.0000000000e+00
-8.1212005615e+01,1.1518652344e+03,-2.7559256250e+05,-9.4994643750e+05,0.0000000000e+00
-8.1500831604e+01,1.1526560059e+03,-2.7558903125e+05,-9.4999631250e+05,0.0000000000e+00
-8.1246246338e+01,1.1527650146e+03,-2.7558550000e+05,-9.5004618750e+05,0.0000000000e+00
-8.0936767578e+01,1.1528073730e+03,-2.7558200000e+05,-9.5009612500e+05,0.0000000000e+00
-8.0615127563e+01,1.1528366699e+03,-2.7557850000e+05,-9.5014600000e+05,0.0000000000e+00
-8.0281402588e+01,1.1528530273e+03,-2.7557503125e+05,-9.5019587500e+05,0.0000000000e+00
-7.9935661316e+01,1.1528565674e+03,-2.7557156250e+05,-9.5024575000e+05,0.0000000000e+00
-7.9577980042e+01,1.1528472900e+03,-2.7556809375e+05,-9.5029562500e+05,0.0000000000e+00
